EventFirm_ISIN,EventFirm_Name,EventDate,PeerFirm_ISIN,PeerFirm_Name,Peer_EventDate,Year,RBICS_PrimaryCode_shared,EventFirm_CAR_shortterm_ownEvent,Peer_CAR_shortterm_ownEvent,Peer_CAR_shortterm_relative_to_EventFirmEvent,SameInputRisk_Proxy,Notes
CH0231351104,THURGAUER KANTONAL ,2022-04-15,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"0,00669620665625765","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"-0,00796218333470998","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"-0,00796218333470998","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"-0,00796218333470998","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"-0,00796218333470998","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"-0,00796218333470998","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"-0,00796218333470998","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"-0,00796218333470998","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"-0,00796218333470998","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"0,0174040022218762","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"0,0174040022218762","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"0,0174040022218762","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"0,0174040022218762","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"0,0174040022218762","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"0,0174040022218762","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"0,0174040022218762","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"0,0174040022218762","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"-0,00176595620378492","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"-0,00176595620378492","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"-0,00176595620378492","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"-0,00176595620378492","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"-0,00176595620378492","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"-0,00176595620378492","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"-0,00176595620378492","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2022-03-08,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"-0,00176595620378492","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"0,017764504725282","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"0,017764504725282","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"0,017764504725282","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"0,017764504725282","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"0,017764504725282","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"0,017764504725282","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"0,017764504725282","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"0,017764504725282","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0022268228,EFG INTERNATIONAL ,2023-02-22,2022,4310,"-0,00678231570967719","0,0593127773302236",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0102484968,JULIUS BAER ,2023-02-02,2022,4310,"-0,00678231570967719","0,0523037603366776",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0189396655,GLARNER KANT ,2023-03-31,2022,4310,"-0,00678231570967719","0,0719107459370224",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0231351104,THURGAUER KANTONAL ,2023-02-16,2022,4310,"-0,00678231570967719","-0,0139123328660426",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,2022,4310,"-0,00678231570967719","0,00885756717799989",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,CH0531751755,BANQUE CANT VAUDOISE ,2023-02-10,2022,4310,"-0,00678231570967719","-0,0558503847908129",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,LI0315487269,VP BANK AG ,2023-04-21,2022,4310,"-0,00678231570967719","-0,0222310060436987",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2023-02-15,LI0355147575,LIECHTENSTEIN LANDBK ,2023-02-27,2022,4310,"-0,00678231570967719","0,0240309371454501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0011484067,ST GALLER KANT ,2023-02-15,2022,4310,"0,0593127773302236","-0,00678231570967719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0102484968,JULIUS BAER ,2023-02-02,2022,4310,"0,0593127773302236","0,0523037603366776",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0189396655,GLARNER KANT ,2023-03-31,2022,4310,"0,0593127773302236","0,0719107459370224",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0231351104,THURGAUER KANTONAL ,2023-02-16,2022,4310,"0,0593127773302236","-0,0139123328660426",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,2022,4310,"0,0593127773302236","0,00885756717799989",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,CH0531751755,BANQUE CANT VAUDOISE ,2023-02-10,2022,4310,"0,0593127773302236","-0,0558503847908129",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,LI0315487269,VP BANK AG ,2023-04-21,2022,4310,"0,0593127773302236","-0,0222310060436987",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2023-02-22,LI0355147575,LIECHTENSTEIN LANDBK ,2023-02-27,2022,4310,"0,0593127773302236","0,0240309371454501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0011484067,ST GALLER KANT ,2023-02-15,2022,4310,"0,0523037603366776","-0,00678231570967719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0022268228,EFG INTERNATIONAL ,2023-02-22,2022,4310,"0,0523037603366776","0,0593127773302236",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0189396655,GLARNER KANT ,2023-03-31,2022,4310,"0,0523037603366776","0,0719107459370224",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0231351104,THURGAUER KANTONAL ,2023-02-16,2022,4310,"0,0523037603366776","-0,0139123328660426",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,2022,4310,"0,0523037603366776","0,00885756717799989",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,CH0531751755,BANQUE CANT VAUDOISE ,2023-02-10,2022,4310,"0,0523037603366776","-0,0558503847908129",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,LI0315487269,VP BANK AG ,2023-04-21,2022,4310,"0,0523037603366776","-0,0222310060436987",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2023-02-02,LI0355147575,LIECHTENSTEIN LANDBK ,2023-02-27,2022,4310,"0,0523037603366776","0,0240309371454501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0011484067,ST GALLER KANT ,2023-02-15,2022,4310,"0,0719107459370224","-0,00678231570967719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0022268228,EFG INTERNATIONAL ,2023-02-22,2022,4310,"0,0719107459370224","0,0593127773302236",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0102484968,JULIUS BAER ,2023-02-02,2022,4310,"0,0719107459370224","0,0523037603366776",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0231351104,THURGAUER KANTONAL ,2023-02-16,2022,4310,"0,0719107459370224","-0,0139123328660426",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,2022,4310,"0,0719107459370224","0,00885756717799989",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,CH0531751755,BANQUE CANT VAUDOISE ,2023-02-10,2022,4310,"0,0719107459370224","-0,0558503847908129",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,LI0315487269,VP BANK AG ,2023-04-21,2022,4310,"0,0719107459370224","-0,0222310060436987",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2023-03-31,LI0355147575,LIECHTENSTEIN LANDBK ,2023-02-27,2022,4310,"0,0719107459370224","0,0240309371454501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0011484067,ST GALLER KANT ,2023-02-15,2022,4310,"-0,0139123328660426","-0,00678231570967719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0022268228,EFG INTERNATIONAL ,2023-02-22,2022,4310,"-0,0139123328660426","0,0593127773302236",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0102484968,JULIUS BAER ,2023-02-02,2022,4310,"-0,0139123328660426","0,0523037603366776",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0189396655,GLARNER KANT ,2023-03-31,2022,4310,"-0,0139123328660426","0,0719107459370224",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,2022,4310,"-0,0139123328660426","0,00885756717799989",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,CH0531751755,BANQUE CANT VAUDOISE ,2023-02-10,2022,4310,"-0,0139123328660426","-0,0558503847908129",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,LI0315487269,VP BANK AG ,2023-04-21,2022,4310,"-0,0139123328660426","-0,0222310060436987",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2023-02-16,LI0355147575,LIECHTENSTEIN LANDBK ,2023-02-27,2022,4310,"-0,0139123328660426","0,0240309371454501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,CH0011484067,ST GALLER KANT ,2023-02-15,2022,4310,"0,00885756717799989","-0,00678231570967719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,CH0022268228,EFG INTERNATIONAL ,2023-02-22,2022,4310,"0,00885756717799989","0,0593127773302236",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,CH0102484968,JULIUS BAER ,2023-02-02,2022,4310,"0,00885756717799989","0,0523037603366776",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2023-03-29,CH0189396655,GLARNER KANT ,2023-03-31,2022,4310,"0,00885756717799989","0,0719107459370224",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
